4057;Pedro Lucas;Financeiro;R$ 11.051,75]
4058;Pedro Lucas;Administrativo;R$ 12.874,35]
4059;Pedro Lucas;Financeiro;R$ 9.915,58]
4060;Leonardo Guilherme;Administrativo;R$ 11.875,15]
4061;Leonardo Guilherme;Recursos Humanos;R$ 16.035,17]
4062;Jonatan David;Financeiro;R$ 16.224,02]
4063;Francisco Rosenilson;Recursos Humanos;R$ 13.233,44]
4064;Pedro Lucas;Administrativo;R$ 3.344,27]
4065;Pedro Lucas;Administrativo;R$ 5.392,39]
4066;Jonatan David;Recursos Humanos;R$ 15.586,17]
4067;Jonatan David;Financeiro;R$ 9.103,41]
4068;Pedro Lucas;Administrativo;R$ 6.415,14]
4069;Jonatan David;Recursos Humanos;R$ 14.898,84]
4070;Pedro Lucas;Recursos Humanos;R$ 6.245,11]
4071;Pedro Lucas;Financeiro;R$ 16.583,77]
4072;Leonardo Guilherme;Recursos Humanos;R$ 2.351,21]
4073;Leonardo Guilherme;Recursos Humanos;R$ 6.407,94]
4074;Jonatan David;Recursos Humanos;R$ 10.547,84]
4075;Leonardo Guilherme;Administrativo;R$ 10.600,78]
4076;Pedro Lucas;Recursos Humanos;R$ 19.132,75]
4077;Francisco Rosenilson;Administrativo;R$ 3.138,17]
4078;Francisco Rosenilson;Financeiro;R$ 11.974,52]
4079;Leonardo Guilherme;Administrativo;R$ 19.518,04]
4080;Pedro Lucas;Administrativo;R$ 3.560,58]
4081;Francisco Rosenilson;Administrativo;R$ 16.792,24]
4082;Jonatan David;Administrativo;R$ 6.324,37]
4083;Leonardo Guilherme;Financeiro;R$ 15.135,61]
4084;Francisco Rosenilson;Recursos Humanos;R$ 9.635,40]
4085;Francisco Rosenilson;Financeiro;R$ 11.828,76]
4086;Leonardo Guilherme;Financeiro;R$ 2.462,16]
4087;Pedro Lucas;Recursos Humanos;R$ 4.689,25]
4088;Leonardo Guilherme;Financeiro;R$ 15.907,90]
4089;Francisco Rosenilson;Recursos Humanos;R$ 12.706,65]
4090;Francisco Rosenilson;Recursos Humanos;R$ 7.570,81]
4091;Leonardo Guilherme;Administrativo;R$ 18.920,11]
4092;Jonatan David;Recursos Humanos;R$ 2.994,99]
4093;Leonardo Guilherme;Financeiro;R$ 14.422,69]
4094;Leonardo Guilherme;Financeiro;R$ 18.355,11]
4095;Jonatan David;Administrativo;R$ 18.785,18]
4096;Leonardo Guilherme;Financeiro;R$ 8.957,52]
4097;Jonatan David;Recursos Humanos;R$ 9.162,42]
4098;Pedro Lucas;Recursos Humanos;R$ 8.142,22]
4099;Francisco Rosenilson;Financeiro;R$ 17.878,78]
4100;Pedro Lucas;Recursos Humanos;R$ 10.734,75]
4101;Leonardo Guilherme;Recursos Humanos;R$ 14.384,80]
4102;Jonatan David;Recursos Humanos;R$ 12.323,95]
4103;Pedro Lucas;Recursos Humanos;R$ 2.135,44]
4104;Leonardo Guilherme;Administrativo;R$ 6.330,89]
4105;Francisco Rosenilson;Recursos Humanos;R$ 10.160,89]
4106;Leonardo Guilherme;Financeiro;R$ 5.086,39]
4107;Jonatan David;Administrativo;R$ 6.884,40]
4108;Jonatan David;Administrativo;R$ 10.948,99]
4109;Leonardo Guilherme;Administrativo;R$ 4.086,82]
4110;Leonardo Guilherme;Administrativo;R$ 2.871,95]
4111;Leonardo Guilherme;Administrativo;R$ 13.826,24]
4112;Pedro Lucas;Administrativo;R$ 8.767,64]
4113;Jonatan David;Administrativo;R$ 14.591,50]
4114;Pedro Lucas;Administrativo;R$ 6.519,40]
4115;Pedro Lucas;Administrativo;R$ 19.001,66]
4116;Jonatan David;Financeiro;R$ 14.555,55]
4117;Jonatan David;Financeiro;R$ 19.959,23]
4118;Leonardo Guilherme;Financeiro;R$ 10.526,97]
4119;Pedro Lucas;Recursos Humanos;R$ 15.323,03]
4120;Jonatan David;Administrativo;R$ 7.819,53]
4121;Leonardo Guilherme;Financeiro;R$ 14.887,61]
4122;Francisco Rosenilson;Recursos Humanos;R$ 6.383,98]
4123;Pedro Lucas;Financeiro;R$ 15.738,76]
4124;Francisco Rosenilson;Administrativo;R$ 10.681,11]
4125;Jonatan David;Recursos Humanos;R$ 14.901,04]
4126;Pedro Lucas;Recursos Humanos;R$ 19.416,26]
4127;Pedro Lucas;Financeiro;R$ 13.600,95]
4128;Francisco Rosenilson;Administrativo;R$ 9.177,11]
4129;Jonatan David;Financeiro;R$ 15.440,14]
4130;Jonatan David;Administrativo;R$ 7.090,66]
4131;Francisco Rosenilson;Recursos Humanos;R$ 15.306,67]
4132;Pedro Lucas;Financeiro;R$ 16.179,39]
4133;Francisco Rosenilson;Financeiro;R$ 6.947,34]
4134;Leonardo Guilherme;Administrativo;R$ 9.224,01]
4135;Francisco Rosenilson;Administrativo;R$ 14.783,01]
4136;Leonardo Guilherme;Financeiro;R$ 2.629,32]
4137;Leonardo Guilherme;Financeiro;R$ 7.769,03]
4138;Jonatan David;Financeiro;R$ 9.041,79]
4139;Francisco Rosenilson;Administrativo;R$ 17.886,36]
4140;Pedro Lucas;Recursos Humanos;R$ 4.282,00]
4141;Pedro Lucas;Recursos Humanos;R$ 9.194,58]
4142;Francisco Rosenilson;Administrativo;R$ 12.531,81]
4143;Jonatan David;Recursos Humanos;R$ 13.286,21]
4144;Francisco Rosenilson;Recursos Humanos;R$ 13.655,79]
4145;Pedro Lucas;Administrativo;R$ 19.452,45]
4146;Francisco Rosenilson;Administrativo;R$ 12.038,33]
4147;Pedro Lucas;Administrativo;R$ 6.903,71]
4148;Pedro Lucas;Financeiro;R$ 9.382,25]
4149;Francisco Rosenilson;Administrativo;R$ 19.983,83]
4150;Pedro Lucas;Administrativo;R$ 8.541,76]
4151;Pedro Lucas;Recursos Humanos;R$ 7.475,39]
4152;Pedro Lucas;Recursos Humanos;R$ 11.652,01]
4153;Pedro Lucas;Recursos Humanos;R$ 11.813,96]
4154;Francisco Rosenilson;Administrativo;R$ 19.569,44]
4155;Jonatan David;Financeiro;R$ 17.312,31]
4156;Francisco Rosenilson;Recursos Humanos;R$ 2.951,69]
4157;Francisco Rosenilson;Administrativo;R$ 10.341,69]
4158;Francisco Rosenilson;Recursos Humanos;R$ 4.182,58]
4159;Jonatan David;Recursos Humanos;R$ 14.824,92]
4160;Leonardo Guilherme;Financeiro;R$ 7.787,32]
4161;Jonatan David;Financeiro;R$ 13.367,29]
4162;Pedro Lucas;Administrativo;R$ 18.984,94]
4163;Leonardo Guilherme;Financeiro;R$ 9.884,04]
4164;Leonardo Guilherme;Administrativo;R$ 17.589,50]
4165;Jonatan David;Administrativo;R$ 7.679,11]
4166;Jonatan David;Recursos Humanos;R$ 5.598,36]
4167;Pedro Lucas;Recursos Humanos;R$ 5.588,16]
4168;Leonardo Guilherme;Recursos Humanos;R$ 9.495,66]
4169;Francisco Rosenilson;Financeiro;R$ 12.019,14]
4170;Leonardo Guilherme;Administrativo;R$ 18.550,53]
4171;Leonardo Guilherme;Financeiro;R$ 10.507,46]
4172;Jonatan David;Recursos Humanos;R$ 6.204,67]
4173;Leonardo Guilherme;Administrativo;R$ 14.748,01]
4174;Pedro Lucas;Administrativo;R$ 15.020,28]
4175;Jonatan David;Administrativo;R$ 15.974,80]
4176;Francisco Rosenilson;Recursos Humanos;R$ 2.599,19]
4177;Leonardo Guilherme;Recursos Humanos;R$ 11.029,60]
4178;Pedro Lucas;Administrativo;R$ 6.385,81]
4179;Pedro Lucas;Recursos Humanos;R$ 19.494,05]
4180;Leonardo Guilherme;Financeiro;R$ 3.331,01]
4181;Leonardo Guilherme;Recursos Humanos;R$ 6.855,65]
4182;Leonardo Guilherme;Recursos Humanos;R$ 8.021,00]
4183;Francisco Rosenilson;Administrativo;R$ 17.835,99]
4184;Francisco Rosenilson;Administrativo;R$ 6.064,71]
4185;Pedro Lucas;Financeiro;R$ 5.730,55]
4186;Jonatan David;Administrativo;R$ 2.285,22]
4187;Leonardo Guilherme;Recursos Humanos;R$ 5.892,22]
4188;Pedro Lucas;Financeiro;R$ 3.574,98]
4189;Francisco Rosenilson;Financeiro;R$ 16.336,89]
4190;Jonatan David;Financeiro;R$ 8.151,97]
4191;Leonardo Guilherme;Financeiro;R$ 3.857,24]
4192;Jonatan David;Recursos Humanos;R$ 10.392,85]
4193;Pedro Lucas;Recursos Humanos;R$ 16.001,74]
4194;Jonatan David;Recursos Humanos;R$ 13.421,60]
4195;Leonardo Guilherme;Administrativo;R$ 13.809,15]
4196;Francisco Rosenilson;Recursos Humanos;R$ 16.196,26]
4197;Francisco Rosenilson;Recursos Humanos;R$ 7.284,26]
4198;Pedro Lucas;Administrativo;R$ 15.963,48]
4199;Pedro Lucas;Recursos Humanos;R$ 9.259,17]
4200;Leonardo Guilherme;Financeiro;R$ 6.640,11]
4201;Pedro Lucas;Recursos Humanos;R$ 3.504,77]
4202;Pedro Lucas;Financeiro;R$ 10.932,81]
4203;Pedro Lucas;Administrativo;R$ 11.740,42]
4204;Pedro Lucas;Administrativo;R$ 16.821,26]
4205;Francisco Rosenilson;Recursos Humanos;R$ 17.535,73]
4206;Pedro Lucas;Administrativo;R$ 17.407,59]
4207;Jonatan David;Recursos Humanos;R$ 7.006,10]
4208;Pedro Lucas;Recursos Humanos;R$ 7.073,73]
4209;Francisco Rosenilson;Financeiro;R$ 6.674,82]
4210;Pedro Lucas;Financeiro;R$ 8.390,90]
4211;Francisco Rosenilson;Recursos Humanos;R$ 15.907,53]
4212;Jonatan David;Recursos Humanos;R$ 3.289,35]
4213;Jonatan David;Recursos Humanos;R$ 18.920,47]
4214;Pedro Lucas;Recursos Humanos;R$ 8.623,80]
4215;Pedro Lucas;Administrativo;R$ 9.522,36]
4216;Leonardo Guilherme;Administrativo;R$ 12.459,32]
4217;Pedro Lucas;Administrativo;R$ 16.470,26]
4218;Francisco Rosenilson;Administrativo;R$ 17.154,31]
4219;Jonatan David;Administrativo;R$ 10.603,11]
4220;Jonatan David;Financeiro;R$ 2.631,88]
4221;Pedro Lucas;Administrativo;R$ 8.762,27]
4222;Leonardo Guilherme;Financeiro;R$ 10.107,59]
4223;Leonardo Guilherme;Administrativo;R$ 7.916,54]
4224;Francisco Rosenilson;Recursos Humanos;R$ 6.981,36]
4225;Francisco Rosenilson;Financeiro;R$ 15.880,00]
4226;Pedro Lucas;Recursos Humanos;R$ 13.602,78]
4227;Pedro Lucas;Administrativo;R$ 16.544,05]
4228;Francisco Rosenilson;Recursos Humanos;R$ 2.184,12]
4229;Jonatan David;Recursos Humanos;R$ 17.640,85]
4230;Francisco Rosenilson;Administrativo;R$ 7.261,74]
4231;Jonatan David;Recursos Humanos;R$ 9.713,45]
4232;Jonatan David;Administrativo;R$ 7.796,45]
4233;Pedro Lucas;Administrativo;R$ 12.188,73]
4234;Jonatan David;Recursos Humanos;R$ 17.255,05]
4235;Leonardo Guilherme;Administrativo;R$ 10.232,40]
4236;Jonatan David;Recursos Humanos;R$ 11.829,93]
4237;Jonatan David;Financeiro;R$ 6.410,96]
4238;Pedro Lucas;Administrativo;R$ 6.330,48]
4239;Francisco Rosenilson;Recursos Humanos;R$ 4.093,90]
4240;Pedro Lucas;Financeiro;R$ 16.219,44]
4241;Pedro Lucas;Financeiro;R$ 16.999,87]
4242;Leonardo Guilherme;Recursos Humanos;R$ 18.769,43]
4243;Jonatan David;Recursos Humanos;R$ 9.324,04]
4244;Jonatan David;Administrativo;R$ 14.379,24]
4245;Pedro Lucas;Recursos Humanos;R$ 3.479,30]
4246;Pedro Lucas;Recursos Humanos;R$ 16.716,44]
4247;Jonatan David;Financeiro;R$ 7.642,38]
4248;Francisco Rosenilson;Recursos Humanos;R$ 5.542,32]
4249;Leonardo Guilherme;Recursos Humanos;R$ 19.016,45]
4250;Jonatan David;Recursos Humanos;R$ 18.827,19]
4251;Jonatan David;Recursos Humanos;R$ 9.005,27]
4252;Francisco Rosenilson;Recursos Humanos;R$ 11.078,40]
4253;Jonatan David;Financeiro;R$ 5.339,25]
4254;Jonatan David;Administrativo;R$ 4.680,41]
4255;Jonatan David;Administrativo;R$ 19.602,44]
4256;Leonardo Guilherme;Recursos Humanos;R$ 8.485,92]
4257;Pedro Lucas;Recursos Humanos;R$ 12.579,72]
4258;Leonardo Guilherme;Financeiro;R$ 6.898,69]
4259;Jonatan David;Financeiro;R$ 12.377,10]
4260;Pedro Lucas;Recursos Humanos;R$ 9.253,26]
4261;Francisco Rosenilson;Administrativo;R$ 9.363,42]
4262;Francisco Rosenilson;Administrativo;R$ 7.423,94]
4263;Francisco Rosenilson;Administrativo;R$ 3.639,97]
4264;Leonardo Guilherme;Administrativo;R$ 7.284,51]
4265;Pedro Lucas;Recursos Humanos;R$ 18.965,59]
4266;Francisco Rosenilson;Recursos Humanos;R$ 14.892,39]
4267;Pedro Lucas;Administrativo;R$ 19.847,44]
4268;Jonatan David;Administrativo;R$ 15.085,18]
4269;Pedro Lucas;Financeiro;R$ 7.853,97]
4270;Francisco Rosenilson;Administrativo;R$ 2.554,74]
4271;Francisco Rosenilson;Administrativo;R$ 13.114,25]
4272;Pedro Lucas;Recursos Humanos;R$ 13.403,07]
4273;Jonatan David;Administrativo;R$ 19.438,90]
4274;Jonatan David;Financeiro;R$ 2.686,63]
4275;Pedro Lucas;Recursos Humanos;R$ 4.531,00]
4276;Francisco Rosenilson;Administrativo;R$ 4.519,70]
4277;Leonardo Guilherme;Recursos Humanos;R$ 6.350,82]
4278;Pedro Lucas;Administrativo;R$ 9.934,83]
4279;Francisco Rosenilson;Administrativo;R$ 18.856,78]
4280;Jonatan David;Recursos Humanos;R$ 3.887,50]
4281;Jonatan David;Financeiro;R$ 7.065,52]
4282;Leonardo Guilherme;Administrativo;R$ 16.544,29]
4283;Leonardo Guilherme;Financeiro;R$ 8.657,15]
4284;Francisco Rosenilson;Recursos Humanos;R$ 7.308,18]
4285;Pedro Lucas;Recursos Humanos;R$ 3.197,59]
4286;Jonatan David;Financeiro;R$ 2.911,64]
4287;Leonardo Guilherme;Administrativo;R$ 6.458,02]
4288;Francisco Rosenilson;Financeiro;R$ 11.347,56]
4289;Leonardo Guilherme;Financeiro;R$ 4.282,17]
4290;Francisco Rosenilson;Recursos Humanos;R$ 17.410,15]
4291;Francisco Rosenilson;Administrativo;R$ 9.985,44]
4292;Leonardo Guilherme;Recursos Humanos;R$ 7.182,13]
4293;Francisco Rosenilson;Administrativo;R$ 11.365,44]
4294;Pedro Lucas;Financeiro;R$ 15.931,76]
4295;Leonardo Guilherme;Administrativo;R$ 10.061,86]
4296;Francisco Rosenilson;Administrativo;R$ 16.572,68]
4297;Jonatan David;Administrativo;R$ 19.224,18]
4298;Jonatan David;Financeiro;R$ 18.091,18]
4299;Jonatan David;Recursos Humanos;R$ 17.229,03]
4300;Pedro Lucas;Financeiro;R$ 9.160,40]
4301;Leonardo Guilherme;Financeiro;R$ 5.534,62]
4302;Leonardo Guilherme;Financeiro;R$ 7.537,65]
4303;Leonardo Guilherme;Financeiro;R$ 19.667,91]
4304;Leonardo Guilherme;Recursos Humanos;R$ 12.780,54]
4305;Francisco Rosenilson;Administrativo;R$ 3.810,97]
4306;Francisco Rosenilson;Administrativo;R$ 16.319,54]
4307;Leonardo Guilherme;Recursos Humanos;R$ 7.485,90]
4308;Pedro Lucas;Administrativo;R$ 12.989,22]
4309;Pedro Lucas;Recursos Humanos;R$ 19.433,91]
4310;Pedro Lucas;Administrativo;R$ 9.747,06]
4311;Leonardo Guilherme;Recursos Humanos;R$ 4.941,66]
4312;Pedro Lucas;Recursos Humanos;R$ 16.498,48]
4313;Pedro Lucas;Recursos Humanos;R$ 2.589,37]
4314;Francisco Rosenilson;Administrativo;R$ 2.698,50]
4315;Leonardo Guilherme;Financeiro;R$ 2.677,89]
4316;Jonatan David;Financeiro;R$ 9.714,98]
4317;Francisco Rosenilson;Recursos Humanos;R$ 6.437,87]
4318;Pedro Lucas;Recursos Humanos;R$ 14.815,29]
4319;Francisco Rosenilson;Recursos Humanos;R$ 10.532,36]
4320;Leonardo Guilherme;Administrativo;R$ 16.077,72]
4321;Jonatan David;Financeiro;R$ 15.334,78]
4322;Leonardo Guilherme;Recursos Humanos;R$ 16.531,07]
4323;Leonardo Guilherme;Administrativo;R$ 5.997,50]
4324;Francisco Rosenilson;Recursos Humanos;R$ 10.389,88]
4325;Pedro Lucas;Recursos Humanos;R$ 12.421,84]
4326;Francisco Rosenilson;Financeiro;R$ 4.380,29]
4327;Jonatan David;Financeiro;R$ 7.898,81]
4328;Francisco Rosenilson;Recursos Humanos;R$ 10.840,41]
4329;Francisco Rosenilson;Financeiro;R$ 14.410,10]
4330;Pedro Lucas;Recursos Humanos;R$ 6.531,48]
4331;Francisco Rosenilson;Administrativo;R$ 5.362,57]
4332;Pedro Lucas;Financeiro;R$ 7.910,34]
4333;Pedro Lucas;Financeiro;R$ 3.874,83]
4334;Leonardo Guilherme;Administrativo;R$ 3.990,57]
4335;Pedro Lucas;Recursos Humanos;R$ 16.642,90]
4336;Jonatan David;Administrativo;R$ 5.859,45]
4337;Pedro Lucas;Administrativo;R$ 17.882,48]
4338;Pedro Lucas;Financeiro;R$ 9.419,54]
4339;Jonatan David;Administrativo;R$ 16.878,76]
4340;Jonatan David;Recursos Humanos;R$ 6.988,28]
4341;Leonardo Guilherme;Administrativo;R$ 8.270,17]
4342;Francisco Rosenilson;Financeiro;R$ 10.015,85]
4343;Jonatan David;Administrativo;R$ 18.350,97]
4344;Jonatan David;Financeiro;R$ 7.371,16]
4345;Jonatan David;Financeiro;R$ 11.397,92]
4346;Francisco Rosenilson;Financeiro;R$ 7.397,69]
4347;Pedro Lucas;Administrativo;R$ 15.309,77]
4348;Jonatan David;Recursos Humanos;R$ 5.255,19]
4349;Leonardo Guilherme;Financeiro;R$ 17.693,99]
4350;Leonardo Guilherme;Recursos Humanos;R$ 13.940,64]
4351;Jonatan David;Recursos Humanos;R$ 13.943,02]
4352;Jonatan David;Financeiro;R$ 9.820,78]
4353;Francisco Rosenilson;Administrativo;R$ 15.813,62]
4354;Leonardo Guilherme;Recursos Humanos;R$ 13.510,92]
4355;Pedro Lucas;Recursos Humanos;R$ 12.555,50]
4356;Francisco Rosenilson;Recursos Humanos;R$ 6.498,96]
4357;Francisco Rosenilson;Administrativo;R$ 6.731,50]
4358;Leonardo Guilherme;Financeiro;R$ 7.040,53]
4359;Pedro Lucas;Recursos Humanos;R$ 17.529,65]
4360;Jonatan David;Recursos Humanos;R$ 19.540,70]
4361;Leonardo Guilherme;Administrativo;R$ 3.588,22]
4362;Leonardo Guilherme;Recursos Humanos;R$ 15.889,59]
4363;Jonatan David;Recursos Humanos;R$ 5.137,88]
4364;Jonatan David;Recursos Humanos;R$ 3.033,64]
4365;Leonardo Guilherme;Administrativo;R$ 19.611,12]
4366;Leonardo Guilherme;Recursos Humanos;R$ 10.441,34]
4367;Leonardo Guilherme;Recursos Humanos;R$ 13.776,95]
4368;Pedro Lucas;Administrativo;R$ 16.061,58]
4369;Francisco Rosenilson;Recursos Humanos;R$ 14.929,77]
4370;Pedro Lucas;Financeiro;R$ 5.874,87]
4371;Francisco Rosenilson;Recursos Humanos;R$ 15.694,63]
4372;Pedro Lucas;Administrativo;R$ 8.201,89]
4373;Francisco Rosenilson;Financeiro;R$ 11.606,39]
4374;Francisco Rosenilson;Financeiro;R$ 13.561,09]
4375;Pedro Lucas;Recursos Humanos;R$ 13.779,03]
4376;Jonatan David;Financeiro;R$ 4.056,29]
4377;Leonardo Guilherme;Administrativo;R$ 14.701,59]
4378;Pedro Lucas;Recursos Humanos;R$ 9.027,17]
4379;Jonatan David;Recursos Humanos;R$ 3.480,78]
4380;Pedro Lucas;Financeiro;R$ 4.010,30]
4381;Pedro Lucas;Administrativo;R$ 11.695,68]
4382;Francisco Rosenilson;Recursos Humanos;R$ 9.934,76]
4383;Pedro Lucas;Administrativo;R$ 2.438,53]
4384;Francisco Rosenilson;Administrativo;R$ 2.916,57]
4385;Pedro Lucas;Administrativo;R$ 3.085,87]
4386;Francisco Rosenilson;Administrativo;R$ 2.017,32]
4387;Leonardo Guilherme;Financeiro;R$ 12.877,98]
4388;Pedro Lucas;Recursos Humanos;R$ 10.897,54]
4389;Francisco Rosenilson;Administrativo;R$ 3.479,74]
4390;Jonatan David;Financeiro;R$ 13.421,87]
4391;Leonardo Guilherme;Financeiro;R$ 2.354,80]
4392;Leonardo Guilherme;Financeiro;R$ 18.962,62]
4393;Francisco Rosenilson;Financeiro;R$ 11.005,15]
4394;Leonardo Guilherme;Administrativo;R$ 12.400,49]
4395;Francisco Rosenilson;Recursos Humanos;R$ 10.911,69]
4396;Jonatan David;Financeiro;R$ 18.635,30]
4397;Leonardo Guilherme;Recursos Humanos;R$ 19.357,07]
4398;Leonardo Guilherme;Financeiro;R$ 9.796,86]
4399;Francisco Rosenilson;Financeiro;R$ 11.220,01]
4400;Pedro Lucas;Administrativo;R$ 9.285,42]
4401;Pedro Lucas;Recursos Humanos;R$ 7.301,54]
4402;Francisco Rosenilson;Financeiro;R$ 14.273,08]
4403;Francisco Rosenilson;Financeiro;R$ 16.776,13]
4404;Jonatan David;Recursos Humanos;R$ 3.362,01]
4405;Francisco Rosenilson;Administrativo;R$ 6.957,06]
4406;Leonardo Guilherme;Financeiro;R$ 14.722,32]
4407;Francisco Rosenilson;Recursos Humanos;R$ 19.722,99]
4408;Francisco Rosenilson;Financeiro;R$ 8.221,88]
4409;Francisco Rosenilson;Financeiro;R$ 14.673,83]
4410;Francisco Rosenilson;Recursos Humanos;R$ 6.812,26]
4411;Leonardo Guilherme;Administrativo;R$ 10.367,03]
4412;Leonardo Guilherme;Administrativo;R$ 3.749,43]
4413;Pedro Lucas;Financeiro;R$ 16.831,00]
4414;Francisco Rosenilson;Administrativo;R$ 13.104,99]
4415;Leonardo Guilherme;Administrativo;R$ 10.960,91]
4416;Jonatan David;Financeiro;R$ 11.462,84]
4417;Leonardo Guilherme;Financeiro;R$ 11.372,38]
4418;Francisco Rosenilson;Administrativo;R$ 14.698,42]
4419;Pedro Lucas;Financeiro;R$ 6.822,25]
4420;Francisco Rosenilson;Administrativo;R$ 13.302,04]
4421;Pedro Lucas;Administrativo;R$ 18.400,84]
4422;Leonardo Guilherme;Recursos Humanos;R$ 4.834,61]
4423;Pedro Lucas;Recursos Humanos;R$ 4.358,79]
4424;Leonardo Guilherme;Recursos Humanos;R$ 4.793,81]
4425;Leonardo Guilherme;Financeiro;R$ 5.651,77]
4426;Pedro Lucas;Administrativo;R$ 19.420,41]
4427;Leonardo Guilherme;Recursos Humanos;R$ 18.070,17]
4428;Jonatan David;Recursos Humanos;R$ 3.789,19]
4429;Pedro Lucas;Administrativo;R$ 19.165,82]
4430;Pedro Lucas;Recursos Humanos;R$ 3.905,54]
4431;Francisco Rosenilson;Financeiro;R$ 9.096,79]
4432;Francisco Rosenilson;Recursos Humanos;R$ 2.468,62]
4433;Jonatan David;Administrativo;R$ 3.981,36]
4434;Leonardo Guilherme;Administrativo;R$ 10.463,60]
4435;Jonatan David;Administrativo;R$ 18.385,91]
4436;Pedro Lucas;Recursos Humanos;R$ 16.810,13]
4437;Leonardo Guilherme;Administrativo;R$ 10.166,87]
4438;Jonatan David;Recursos Humanos;R$ 17.921,22]
4439;Jonatan David;Financeiro;R$ 4.045,37]
4440;Leonardo Guilherme;Financeiro;R$ 14.215,79]
4441;Jonatan David;Financeiro;R$ 8.013,59]
4442;Pedro Lucas;Administrativo;R$ 3.380,70]
4443;Leonardo Guilherme;Financeiro;R$ 12.955,33]
4444;Pedro Lucas;Administrativo;R$ 8.491,85]
4445;Leonardo Guilherme;Recursos Humanos;R$ 16.708,84]
4446;Francisco Rosenilson;Recursos Humanos;R$ 16.981,45]
4447;Francisco Rosenilson;Administrativo;R$ 7.208,16]
4448;Pedro Lucas;Administrativo;R$ 3.877,77]
4449;Francisco Rosenilson;Recursos Humanos;R$ 13.310,11]
4450;Pedro Lucas;Administrativo;R$ 15.745,50]
4451;Francisco Rosenilson;Administrativo;R$ 2.446,92]
4452;Jonatan David;Financeiro;R$ 14.319,62]
4453;Leonardo Guilherme;Recursos Humanos;R$ 11.340,54]
4454;Jonatan David;Recursos Humanos;R$ 8.952,47]
4455;Jonatan David;Administrativo;R$ 9.672,75]
4456;Francisco Rosenilson;Administrativo;R$ 10.682,95]
4457;Jonatan David;Recursos Humanos;R$ 18.825,75]
4458;Francisco Rosenilson;Recursos Humanos;R$ 9.989,27]
4459;Leonardo Guilherme;Administrativo;R$ 14.591,38]
4460;Francisco Rosenilson;Administrativo;R$ 13.100,55]
4461;Pedro Lucas;Administrativo;R$ 4.092,62]
4462;Francisco Rosenilson;Administrativo;R$ 14.119,83]
4463;Francisco Rosenilson;Financeiro;R$ 17.069,22]
4464;Pedro Lucas;Financeiro;R$ 10.150,53]
4465;Leonardo Guilherme;Recursos Humanos;R$ 2.150,24]
4466;Francisco Rosenilson;Administrativo;R$ 10.120,16]
4467;Francisco Rosenilson;Recursos Humanos;R$ 13.769,16]
4468;Francisco Rosenilson;Recursos Humanos;R$ 3.059,74]
4469;Francisco Rosenilson;Financeiro;R$ 12.973,21]
4470;Francisco Rosenilson;Recursos Humanos;R$ 2.224,14]
4471;Jonatan David;Financeiro;R$ 9.536,56]
4472;Pedro Lucas;Financeiro;R$ 9.628,18]
4473;Leonardo Guilherme;Financeiro;R$ 13.507,84]
4474;Leonardo Guilherme;Recursos Humanos;R$ 5.325,23]
4475;Leonardo Guilherme;Financeiro;R$ 3.605,66]
4476;Pedro Lucas;Administrativo;R$ 11.069,40]
4477;Jonatan David;Recursos Humanos;R$ 13.721,39]
4478;Leonardo Guilherme;Administrativo;R$ 16.879,53]
4479;Jonatan David;Financeiro;R$ 9.196,77]
4480;Leonardo Guilherme;Financeiro;R$ 9.462,49]
4481;Jonatan David;Administrativo;R$ 19.514,68]
4482;Pedro Lucas;Administrativo;R$ 9.455,41]
4483;Leonardo Guilherme;Administrativo;R$ 7.574,40]
4484;Francisco Rosenilson;Administrativo;R$ 8.010,71]
4485;Jonatan David;Administrativo;R$ 3.818,50]
4486;Pedro Lucas;Administrativo;R$ 10.375,04]
4487;Jonatan David;Recursos Humanos;R$ 12.136,92]
4488;Francisco Rosenilson;Financeiro;R$ 18.802,28]
4489;Leonardo Guilherme;Administrativo;R$ 9.693,97]
4490;Leonardo Guilherme;Financeiro;R$ 15.393,23]
4491;Francisco Rosenilson;Recursos Humanos;R$ 8.607,83]
4492;Leonardo Guilherme;Financeiro;R$ 9.268,51]
4493;Pedro Lucas;Administrativo;R$ 9.757,27]
4494;Francisco Rosenilson;Financeiro;R$ 9.858,71]
4495;Jonatan David;Recursos Humanos;R$ 9.898,96]
4496;Francisco Rosenilson;Financeiro;R$ 9.034,67]
4497;Francisco Rosenilson;Administrativo;R$ 14.749,02]
4498;Francisco Rosenilson;Recursos Humanos;R$ 15.303,37]
4499;Leonardo Guilherme;Administrativo;R$ 18.716,12]
4500;Pedro Lucas;Administrativo;R$ 9.358,81]
4501;Francisco Rosenilson;Administrativo;R$ 10.568,67]
4502;Francisco Rosenilson;Administrativo;R$ 11.904,58]
4503;Francisco Rosenilson;Financeiro;R$ 19.477,28]
4504;Jonatan David;Recursos Humanos;R$ 11.854,00]
4505;Jonatan David;Administrativo;R$ 9.594,05]
4506;Pedro Lucas;Recursos Humanos;R$ 5.766,03]
4507;Francisco Rosenilson;Administrativo;R$ 17.613,66]
4508;Pedro Lucas;Administrativo;R$ 11.689,10]
4509;Leonardo Guilherme;Administrativo;R$ 2.606,69]
4510;Francisco Rosenilson;Administrativo;R$ 10.462,42]
4511;Francisco Rosenilson;Administrativo;R$ 4.824,19]
4512;Jonatan David;Recursos Humanos;R$ 10.963,56]
